Date,CailKey,Expiry,Tenor,Data
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::2Y::NORMAL.MID,20Y,2Y,71.0
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::8Y::NORMAL.MID,20Y,8Y,60.53
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::20Y::NORMAL.MID,6M,20Y,88.9
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::8Y::NORMAL.MID,6M,8Y,94.92999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::30Y::NORMAL.MID,20Y,30Y,47.22
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::1Y::NORMAL.MID,25Y,1Y,67.31
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::9Y::NORMAL.MID,25Y,9Y,54.419999999999995
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::30Y::NORMAL.MID,1Y,30Y,85.92
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::4Y::NORMAL.MID,1Y,4Y,98.65
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::25Y::NORMAL.MID,20Y,25Y,48.910000000000004
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::15Y::NORMAL.MID,25Y,15Y,48.95
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::4Y::NORMAL.MID,25Y,4Y,62.4
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::30Y::NORMAL.MID,2M,30Y,85.55999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::4Y::NORMAL.MID,2M,4Y,96.15
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::20Y::NORMAL.MID,30Y,20Y,43.27
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::5Y::NORMAL.MID,30Y,5Y,56.88999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::7Y::NORMAL.MID,3M,7Y,94.91
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::5Y::NORMAL.MID,3Y,5Y,92.64
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::8Y::NORMAL.MID,3Y,8Y,91.14999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::20Y::NORMAL.MID,6Y,20Y,73.26
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::20Y::NORMAL.MID,1M,20Y,86.69
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::10Y::NORMAL.MID,1Y,10Y,94.47
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::20Y::NORMAL.MID,7Y,20Y,70.52
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::3Y::NORMAL.MID,7Y,3Y,84.86
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::4Y::NORMAL.MID,8Y,4Y,81.87
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::8Y::NORMAL.MID,8Y,8Y,77.92999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::9Y::NORMAL.MID,9M,9Y,94.69999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::5Y::NORMAL.MID,2M,5Y,95.97
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::4Y::NORMAL.MID,3Y,4Y,93.13
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::5Y::NORMAL.MID,25Y,5Y,60.06
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::20Y::NORMAL.MID,2M,20Y,88.24000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::15Y::NORMAL.MID,3Y,15Y,85.50999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::4Y::NORMAL.MID,6Y,4Y,85.3
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::10Y::NORMAL.MID,7Y,10Y,78.69
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::10Y::NORMAL.MID,9M,10Y,94.10999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::25Y::NORMAL.MID,9M,25Y,87.25999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::5Y::NORMAL.MID,9Y,5Y,79.25
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::2Y::NORMAL.MID,18M,2Y,101.06
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::1Y::NORMAL.MID,1M,1Y,76.91
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::30Y::NORMAL.MID,1M,30Y,84.07
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::3Y::NORMAL.MID,1M,3Y,95.0
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::7Y::NORMAL.MID,1M,7Y,93.62
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::9Y::NORMAL.MID,4Y,9Y,87.48
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::6Y::NORMAL.MID,5Y,6Y,86.00999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::3Y::NORMAL.MID,25Y,3Y,65.06
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::2Y::NORMAL.MID,2M,2Y,96.79
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::7Y::NORMAL.MID,8Y,7Y,78.92
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::7Y::NORMAL.MID,9Y,7Y,76.96
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::25Y::NORMAL.MID,2M,25Y,86.75
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::3Y::NORMAL.MID,2M,3Y,96.05000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::15Y::NORMAL.MID,18M,15Y,90.07
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::3Y::NORMAL.MID,18M,3Y,98.88
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::7Y::NORMAL.MID,2Y,7Y,94.23
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::9Y::NORMAL.MID,2Y,9Y,93.44
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::25Y::NORMAL.MID,3M,25Y,86.69
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::8Y::NORMAL.MID,2M,8Y,94.49000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::8Y::NORMAL.MID,2Y,8Y,93.81
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::25Y::NORMAL.MID,30Y,25Y,41.39
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::9Y::NORMAL.MID,6Y,9Y,82.03999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::1Y::NORMAL.MID,15Y,1Y,76.44
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::25Y::NORMAL.MID,15Y,25Y,54.27
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::6Y::NORMAL.MID,15Y,6Y,68.7
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::20Y::NORMAL.MID,18M,20Y,87.52
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::30Y::NORMAL.MID,18M,30Y,84.35
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::2Y::NORMAL.MID,1M,2Y,95.02999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::6Y::NORMAL.MID,18M,6Y,96.03999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::7Y::NORMAL.MID,18M,7Y,95.45
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::1Y::NORMAL.MID,4Y,1Y,93.53
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::2Y::NORMAL.MID,4Y,2Y,92.92
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::7Y::NORMAL.MID,4Y,7Y,88.22999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::25Y::NORMAL.MID,5Y,25Y,73.9
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::2Y::NORMAL.MID,5Y,2Y,90.38
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,76.22999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,96.78000000000002
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,94.28
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::15Y::NORMAL.MID,1M,15Y,89.28999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::6Y::NORMAL.MID,1M,6Y,94.23
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::9Y::NORMAL.MID,20Y,9Y,59.42
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::30Y::NORMAL.MID,25Y,30Y,43.2
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::10Y::NORMAL.MID,2M,10Y,93.74000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::7Y::NORMAL.MID,9M,7Y,95.91000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::10Y::NORMAL.MID,9Y,10Y,74.34
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::15Y::NORMAL.MID,9Y,15Y,69.24
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::20Y::NORMAL.MID,1Y,20Y,88.92
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::3Y::NORMAL.MID,20Y,3Y,68.99
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::5Y::NORMAL.MID,20Y,5Y,64.66000000000001
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::7Y::NORMAL.MID,20Y,7Y,61.82
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::2Y::NORMAL.MID,25Y,2Y,66.83
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::6Y::NORMAL.MID,20Y,6Y,63.220000000000006
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::1Y::NORMAL.MID,1Y,1Y,99.94
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::25Y::NORMAL.MID,1Y,25Y,87.44999999999999
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::15Y::NORMAL.MID,20Y,15Y,52.99
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::20Y::NORMAL.MID,25Y,20Y,46.92
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::40Y::NORMAL.MID,30Y,40Y,36.74
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::40Y::NORMAL.MID,10Y,40Y,57.58
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::40Y::NORMAL.MID,9M,40Y,85.01
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::40Y::NORMAL.MID,6M,40Y,84.86
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::40Y::NORMAL.MID,3M,40Y,84.51
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::40Y::NORMAL.MID,8Y,40Y,61.87
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::40Y::NORMAL.MID,25Y,40Y,40.37
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::40Y::NORMAL.MID,9Y,40Y,59.75
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::40Y::NORMAL.MID,1Y,40Y,84.71
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::40Y::NORMAL.MID,6Y,40Y,66.86
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::40Y::NORMAL.MID,1M,40Y,83.1
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::40Y::NORMAL.MID,20Y,40Y,44.64
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::40Y::NORMAL.MID,3Y,40Y,76.56
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::40Y::NORMAL.MID,2M,40Y,83.81
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::40Y::NORMAL.MID,4Y,40Y,72.98
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::40Y::NORMAL.MID,7Y,40Y,63.93
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::40Y::NORMAL.MID,15Y,40Y,50.010000000000005
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::40Y::NORMAL.MID,18M,40Y,82.86
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::40Y::NORMAL.MID,5Y,40Y,69.67
20240112,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::40Y::NORMAL.MID,2Y,40Y,80.42
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::10Y::NORMAL.MID,10Y,10Y,71.74
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::2Y::NORMAL.MID,10Y,2Y,82.12
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::5Y::NORMAL.MID,1Y,5Y,97.04
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::10Y::NORMAL.MID,20Y,10Y,57.84
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::25Y::NORMAL.MID,2Y,25Y,83.38999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::5Y::NORMAL.MID,2Y,5Y,95.42999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::7Y::NORMAL.MID,30Y,7Y,53.4
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::6Y::NORMAL.MID,3Y,6Y,91.78999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::10Y::NORMAL.MID,4Y,10Y,86.5
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::6Y::NORMAL.MID,10Y,6Y,75.96000000000001
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::4Y::NORMAL.MID,4Y,4Y,89.47999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::5Y::NORMAL.MID,4Y,5Y,88.85000000000001
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,71.81
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,90.39999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,69.11999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,84.03
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::7Y::NORMAL.MID,7Y,7Y,80.31
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::15Y::NORMAL.MID,10Y,15Y,66.75
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::5Y::NORMAL.MID,10Y,5Y,77.13
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::9Y::NORMAL.MID,7Y,9Y,78.93
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::15Y::NORMAL.MID,1Y,15Y,90.94
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::7Y::NORMAL.MID,10Y,7Y,74.77
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,73.68
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::9Y::NORMAL.MID,10Y,9Y,72.74
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::3Y::NORMAL.MID,10Y,3Y,80.0
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::4Y::NORMAL.MID,10Y,4Y,78.63
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::2Y::NORMAL.MID,3M,2Y,96.95
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::9Y::NORMAL.MID,3M,9Y,93.24000000000001
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::10Y::NORMAL.MID,2Y,10Y,92.6
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::30Y::NORMAL.MID,2Y,30Y,82.19000000000001
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::1Y::NORMAL.MID,30Y,1Y,63.59
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::3Y::NORMAL.MID,30Y,3Y,61.56
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::25Y::NORMAL.MID,9Y,25Y,63.98
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,82.25
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::25Y::NORMAL.MID,10Y,25Y,61.71
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::15Y::NORMAL.MID,4Y,15Y,81.99
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::1Y::NORMAL.MID,5Y,1Y,90.24000000000001
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::4Y::NORMAL.MID,5Y,4Y,86.83
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::15Y::NORMAL.MID,6Y,15Y,76.22999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::10Y::NORMAL.MID,8Y,10Y,76.14
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::25Y::NORMAL.MID,25Y,25Y,44.58
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::6Y::NORMAL.MID,9M,6Y,95.94999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::2Y::NORMAL.MID,9Y,2Y,83.36
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::5Y::NORMAL.MID,15Y,5Y,69.81
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::25Y::NORMAL.MID,18M,25Y,85.13
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::30Y::NORMAL.MID,4Y,30Y,75.16
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::6Y::NORMAL.MID,2M,6Y,96.48
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::6Y::NORMAL.MID,2Y,6Y,94.58
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::4Y::NORMAL.MID,30Y,4Y,59.230000000000004
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::15Y::NORMAL.MID,3M,15Y,90.09
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::7Y::NORMAL.MID,3Y,7Y,91.2
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::5Y::NORMAL.MID,8Y,5Y,80.51
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::3Y::NORMAL.MID,9M,3Y,99.11
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::30Y::NORMAL.MID,9Y,30Y,62.1
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::10Y::NORMAL.MID,30Y,10Y,49.379999999999995
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::15Y::NORMAL.MID,30Y,15Y,44.71
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::2Y::NORMAL.MID,30Y,2Y,63.52
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::2Y::NORMAL.MID,9M,2Y,100.86
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::1Y::NORMAL.MID,9Y,1Y,83.52999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::3Y::NORMAL.MID,2Y,3Y,97.36
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::9Y::NORMAL.MID,30Y,9Y,50.14
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::8Y::NORMAL.MID,4Y,8Y,87.49
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::20Y::NORMAL.MID,5Y,20Y,75.46
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::6Y::NORMAL.MID,6M,6Y,95.14999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::10Y::NORMAL.MID,6Y,10Y,81.0
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::15Y::NORMAL.MID,9M,15Y,90.76
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::20Y::NORMAL.MID,9M,20Y,88.09
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::4Y::NORMAL.MID,9Y,4Y,80.08
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::20Y::NORMAL.MID,3M,20Y,87.51
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::6Y::NORMAL.MID,3M,6Y,95.0
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::8Y::NORMAL.MID,3M,8Y,93.79
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::6Y::NORMAL.MID,7Y,6Y,81.23
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::30Y::NORMAL.MID,30Y,30Y,39.53
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::30Y::NORMAL.MID,3M,30Y,84.84
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::20Y::NORMAL.MID,3Y,20Y,82.17
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::30Y::NORMAL.MID,3Y,30Y,78.8
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::30Y::NORMAL.MID,7Y,30Y,66.36
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::4Y::NORMAL.MID,7Y,4Y,82.93
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::1Y::NORMAL.MID,8Y,1Y,84.89999999999999
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::15Y::NORMAL.MID,2Y,15Y,88.11
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::6Y::NORMAL.MID,30Y,6Y,55.0
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::9Y::NORMAL.MID,5Y,9Y,84.2
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::3Y::NORMAL.MID,6M,3Y,98.05
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::30Y::NORMAL.MID,10Y,30Y,60.05
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::8Y::NORMAL.MID,9Y,8Y,75.55
20240115,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::25Y::NORMAL.MID,1M,25Y,87.15
